X,Y,Number,Letter,Angle,Distance,RACEYEAR,RACENUMBER,SESSIONTYPE
-7328.02827991963,-5441.099711541869,13,,-90.97901268389123,3087.6095977408504,2025,7,R
-3203.535205733467,-5287.1526108486405,14,,64.02888553347759,3530.5951555263327,2025,7,R
-2813.3766286096075,-5561.05664668873,15,,-96.25082233626188,3578.8512403758436,2025,7,R
1549.6159178222933,-2360.470641944083,16,,-51.56989885889029,4122.38153472012,2025,7,R
3183.621546926235,-1411.8382518196768,17,,-7.579908469050402,4316.325086694913,2025,7,R
2461.8283511989794,-336.4552654753461,18,,86.24746693674015,4456.096574205472,2025,7,R
-395.8334440528106,-1491.902321353356,19,,-73.50537254412396,4763.199941149015,2025,7,R
-7381.10693359375,-4719.94921875,1,,140.3846313043515,186.47118357827648,2025,8,R
-3634.549072265625,-3769.346435546875,2,,103.01511724015117,581.6877352191703,2025,8,R
-2275.6494140625,-3071.90087890625,3,,168.94984234500842,744.1495037256332,2025,8,R
-2745.11328125,-1956.1094970703125,4,,-174.39625672702851,873.2021397504703,2025,8,R
-1422.224853515625,-197.89369201660156,5,,76.19105663205922,1102.7625342684466,2025,8,R
-797.2467651367188,-1127.089111328125,6,,-85.86275308686861,1222.9243270463878,2025,8,R
-1016.8847045898438,-477.5965576171875,7,,-14.461416055118015,1304.1834808989304,2025,8,R
-271.22930908203125,-251.0789794921875,8,,44.79949514192601,1389.6916391961954,2025,8,R
-1126.0921630859375,-3321.8916015625,9,,125.0997533777758,1714.8200894630243,2025,8,R
-4159.9892578125,-4441.59521484375,10,,144.84561051048868,2047.8027403441852,2025,8,R
-4579.203125,-4621.61669921875,11,,-103.72939595631462,2103.3776163480798,2025,8,R
-6814.4267578125,-4914.705078125,12,,-54.9625873658003,2326.6812501623535,2025,8,R
-7167.99951171875,-6327.60107421875,13,,-155.76249696113177,2486.321000083083,2025,8,R
-6992.05419921875,-6563.8642578125,14,,21.944069983276485,2524.9276450127313,2025,8,R
-6752.3818359375,-7870.388671875,15,,-10.762562523217996,2647.0922471743875,2025,8,R
-6875.2265625,-8042.5830078125,16,,153.79114079774385,2679.071386198223,2025,8,R
-6723.556640625,-8744.119140625,17,,27.71185341167223,2740.7571532453007,2025,8,R
-5928.0,-9572.421875,18,,-7.508149364344431,2860.9975296387747,2025,8,R
-6718.7294921875,-9704.8701171875,19,,-137.085449208191,2950.0329178629277,2025,8,R
-3102.4705973153305,-6966.730800740276,1,,-68.8993899041057,815.6073074943856,2025,9,R
-3874.7583230391156,-6783.703176678725,2,,-280.50076395537997,887.2126984117004,2025,9,R
-6195.325832683519,-7289.139507704795,3,,-119.44019417308891,1148.7722551126576,2025,9,R
-4426.529400725318,-2915.92815508894,4,,-299.8502116752963,1727.1939985355996,2025,9,R
-4542.259294075855,-6165.090488463807,5,,-244.87246530888558,2160.77211537912,2025,9,R
-2919.047113239949,-5303.979987824779,6,,-49.40879337476423,2337.219040341585,2025,9,R
-2085.696726119249,-3887.2126692798247,7,,-345.91597826102355,2510.6412776939123,2025,9,R
-2706.3344852401556,-3238.04087867866,8,,-144.8408914632198,2609.0243507087293,2025,9,R
-3399.618785137742,-746.8769695595092,9,,-201.63831408978086,2866.955270414652,2025,9,R
1428.3820141701494,2292.7810928036356,10,,-342.50296791471146,3459.3238772095465,2025,9,R
142.23921186556618,2415.562978813626,11,,-55.51605895562858,3611.409690665781,2025,9,R
-842.6948558408556,2193.1318681426874,12,,-127.85336281470802,3736.3274983282367,2025,9,R
538.1157727828859,4122.028999634798,13,,-255.98300625823205,4020.6004569739994,2025,9,R
2881.013214318282,2459.7294748811983,14,,-353.6644628431238,4317.011548152507,2025,9,R
3314.213623046875,-1317.8548583984375,1,,-165.7042232224879,222.06463414701784,2025,10,R
3856.566650390625,-2073.48876953125,2,,-22.292628506519133,323.86612139327974,2025,10,R
740.00048828125,-608.991943359375,3,,-158.88211146259871,694.4735876558325,2025,10,R
746.3623046875,-42.99305725097656,4,,10.981968146091017,771.5160795744348,2025,10,R
-724.0447387695312,1618.9674072265625,5,,29.69970797495177,976.8876013314615,2025,10,R
-993.9166259765625,3790.888671875,6,,27.68189480956655,1201.444165437971,2025,10,R
-1783.8714599609375,4016.30078125,7,,-117.80501466388415,1279.001378194831,2025,10,R
-1785.4404296875,10539.7060546875,8,,118.5937331062827,1987.8794843455148,2025,10,R
-1140.2919921875,10976.314453125,9,,-28.30519809467008,2063.418759782068,2025,10,R
-711.50537109375,16759.564453125,10,,97.79649538436189,2648.015573995588,2025,10,R
-374.8269958496094,15840.400390625,11,,9.36772122115067,2761.4881456132503,2025,10,R
975.87255859375,12421.1728515625,12,,-161.17004277640703,3133.302404732116,2025,10,R
2586.933349609375,5440.8330078125,13,,-21.168127295710576,3823.774764877405,2025,10,R
2435.436279296875,5153.82958984375,14,,157.077799192522,3849.052928581389,2025,10,R
-3063.95654296875,-2208.505859375,1,,-115.77962454723948,422.9951467587182,2025,11,R
-6314.69482421875,3218.050048828125,2,,32.816311235060375,1068.0732885070167,2025,11,R
-8209.9208984375,5460.17724609375,3,,147.53856789297933,1361.2949539079254,2025,11,R
-266.37420654296875,4694.2724609375,4,,16.276140875442245,2180.823233048488,2025,11,R
-1473.040283203125,3462.345947265625,5,,-75.64882051123584,2358.387939830676,2025,11,R
-4632.14404296875,3322.6875,6,,-39.52498788143804,2697.6683972160863,2025,11,R
-3272.00830078125,853.0664672851562,7,,96.4938007769575,3017.9769124532313,2025,11,R
-1618.7939453125,1948.8214111328125,8,,108.03501663007374,3214.7292634784467,2025,11,R
3669.864501953125,1852.27734375,9,,51.29113873108554,3751.81448885164,2025,11,R
4201.1748046875,85.38370513916016,10,,-9.155093979430859,3942.528179961438,2025,11,R
1192.50830078125,4503.826171875,1,,98.4899241531774,444.94327971984984,2025,12,R
2770.315185546875,4462.89208984375,2,,-78.03462987143243,604.4026116557006,2025,12,R
4845.322265625,5895.13037109375,3,,98.2555451956151,866.0262834822586,2025,12,R
5802.7041015625,4733.5244140625,4,,-75.86392528573197,1029.382221250734,2025,12,R
6232.291015625,6458.9794921875,5,,19.10473024407218,1230.2829950856847,2025,12,R
631.385986328125,10910.232421875,6,,108.3056633014727,1953.9376656993004,2025,12,R
-566.2516479492188,9540.3837890625,7,,-130.008186597324,2175.726870854935,2025,12,R
761.3385620117188,12361.55859375,8,,122.63389803912163,2530.509356319351,2025,12,R
5893.8935546875,12947.2099609375,9,,59.40549721836916,3042.428441804604,2025,12,R
7295.830078125,7780.4658203125,10,,-159.3327248044901,3604.6159454414105,2025,12,R
7534.9931640625,6906.171875,11,,-0.7521081230510966,3690.1609651034933,2025,12,R
7336.6962890625,5474.73486328125,12,,6.130680887505708,3847.8017712062556,2025,12,R
7776.478515625,4163.52197265625,13,,-11.177492704699338,3974.9081701102923,2025,12,R
6806.81005859375,3146.68896484375,14,,131.62596056517813,4126.782753723914,2025,12,R
2398.9521484375,-4099.2412109375,15,,-81.47941394640335,4984.092735435512,2025,12,R
-620.4287109375,-993.7661743164062,16,,61.329159623640706,5431.602779987257,2025,12,R
-1438.0526123046875,-1146.76318359375,17,,-79.86563689483886,5523.083853127097,2025,12,R
-2309.334228515625,-105.71966552734375,18,,-178.56504718884855,5676.147341739461,2025,12,R
